ZCTA5CE20,lon,lat,bw,bs,be,bn
13204,-76.176874,43.05122,-76.2004,43.0317,-76.1535,43.0775
13206,-76.105834,43.073543,-76.1263,43.0533,-76.0837,43.0927
13208,-76.1522,43.077212,-76.1772,43.0565,-76.116,43.0935
13209,-76.236069,43.085976,-76.3128,43.0468,-76.186,43.13
21841,-75.290909,38.245791,-75.3655,38.2045,-75.2227,38.2829
17082,-77.426134,40.498279,-77.5368,40.4205,-77.2672,40.5658
17086,-77.125037,40.690683,-77.2697,40.6425,-77.0317,40.748
05647,-72.289948,44.413153,-72.358,44.3596,-72.2227,44.4628
06243,-71.806105,41.845041,-71.8197,41.8375,-71.7942,41.8632
05648,-72.488904,44.392184,-72.535,44.3302,-72.4392,44.4257
03273,-71.920884,43.298595,-71.95,43.2822,-71.8854,43.3332
38953,-89.893558,33.917851,-90.0208,33.8638,-89.8315,33.9691
50459,-93.254692,43.444906,-93.5048,43.3618,-93.0446,43.4997
40856,-83.529391,36.70574,-83.5932,36.6544,-83.4595,36.7671
17327,-76.75293,39.779255,-76.8656,39.7205,-76.6456,39.8584
17352,-76.496218,39.76295,-76.5434,39.7213,-76.4561,39.8075
17087,-76.25559,40.369781,-76.3,40.3422,-76.227,40.4633
17088,-76.298092,40.301912,-76.3174,40.2874,-76.2753,40.313
17090,-77.183038,40.32953,-77.2602,40.2837,-77.1196,40.4022
17094,-77.212417,40.593507,-77.3135,40.5258,-77.127,40.6383
05650,-72.422876,44.390467,-72.4909,44.3338,-72.3828,44.4672
01237,-73.241878,42.55097,-73.3603,42.4712,-73.1658,42.6313
05654,-72.48519,44.141618,-72.5118,44.1167,-72.4406,44.1699
02907,-71.426371,41.798382,-71.4412,41.7758,-71.4094,41.8174
26817,-78.391145,39.359595,-78.4344,39.2985,-78.339,39.4096
26823,-78.512343,39.130068,-78.5592,39.0886,-78.4756,39.1633
08502,-74.657969,40.452195,-74.7165,40.4145,-74.595,40.4716
03444,-72.071776,42.89403,-72.1551,42.8651,-71.9907,42.9225
03445,-72.213781,43.015724,-72.2596,42.9717,-72.1743,43.0534
05751,-72.78941,43.654206,-72.8707,43.5875,-72.7009,43.7234
01344,-72.397931,42.616789,-72.5037,42.5739,-72.3623,42.6393
01346,-72.814611,42.661536,-72.8536,42.6351,-72.7726,42.7115
05753,-73.183405,43.997197,-73.2797,43.9062,-73.0581,44.0861
05757,-73.123256,43.48279,-73.1795,43.4311,-73.0557,43.5386
13036,-76.175447,43.29197,-76.2672,43.2346,-76.0668,43.4154
13039,-76.065046,43.16822,-76.138,43.1276,-75.9825,43.203
01242,-73.250525,42.333552,-73.2568,42.327,-73.2436,42.3419
01244,-73.270228,42.108864,-73.3044,42.0802,-73.2455,42.1359
03279,-71.863611,43.932317,-71.9633,43.8858,-71.79,43.9982
05661,-72.617244,44.537433,-72.7697,44.4513,-72.5127,44.6039
05663,-72.683174,44.141859,-72.7831,44.0655,-72.5821,44.2171
03282,-71.9295,43.860064,-72.027,43.8041,-71.826,43.9195
01253,-73.111992,42.211275,-73.1621,42.1388,-73.0557,42.2526
08505,-74.728534,40.119659,-74.8008,40.0216,-74.68,40.1754
21842,-75.093559,38.363626,-75.1561,38.3154,-75.0489,38.4513
08514,-74.49857,40.133133,-74.5609,40.0789,-74.4236,40.1898
13214,-76.071952,43.038856,-76.0959,43.0124,-76.0517,43.0557
13219,-76.21886,43.036798,-76.2581,43.0217,-76.1867,43.0678
13301,-75.216288,43.421599,-75.2292,43.4071,-75.2014,43.4387
13303,-75.439603,43.339655,-75.5624,43.2968,-75.3733,43.453
13040,-75.936716,42.558051,-76.0432,42.4539,-75.7982,42.6809
13044,-75.995947,43.297707,-76.0593,43.2387,-75.9358,43.3623
17110,-76.883551,40.317741,-76.9321,40.2745,-76.8325,40.3618
05672,-72.726935,44.481991,-72.8386,44.3982,-72.5968,44.5634
01256,-73.019585,42.596267,-73.0956,42.5416,-72.951,42.6498
01257,-73.372413,42.097599,-73.4368,42.0482,-73.299,42.1599
05677,-72.702946,44.39264,-72.755,44.3512,-72.6544,44.4329
01264,-73.192576,42.238408,-73.2568,42.197,-73.1614,42.2744
01267,-73.238244,42.678966,-73.329,42.5575,-73.1636,42.7459
01270,-73.048574,42.512974,-73.1203,42.4667,-72.979,42.5595
08515,-74.645699,40.116294,-74.6995,40.0562,-74.5956,40.1681
08520,-74.528971,40.255594,-74.5956,40.2069,-74.4813,40.3012
21851,-75.551962,38.067025,-75.6618,37.9942,-75.4289,38.1858
13320,-74.742836,42.773765,-74.8474,42.6878,-74.6524,42.8692
17360,-76.753767,39.851986,-76.84,39.8142,-76.6846,39.9077
01340,-72.732052,42.688053,-72.8572,42.623,-72.6196,42.7375
13054,-75.669227,43.169473,-75.7367,43.1136,-75.6048,43.214
13061,-75.747514,42.862074,-75.8271,42.8128,-75.6776,42.9133
13063,-75.981657,42.839414,-76.0415,42.7846,-75.9157,42.9271
03307,-71.442654,43.322571,-71.5249,43.244,-71.3599,43.4079
02917,-71.521899,41.907969,-71.5903,41.8638,-71.4668,41.9432
05733,-73.086296,43.811506,-73.2419,43.7151,-72.9589,43.9228
05737,-72.880204,43.753253,-72.9849,43.6911,-72.8261,43.8581
08528,-74.617412,40.387927,-74.6292,40.3713,-74.6052,40.3996
08530,-74.897475,40.372885,-74.9668,40.3148,-74.8235,40.4181
21856,-75.80034,38.331812,-75.8757,38.2594,-75.7074,38.3853
05758,-72.775355,43.449413,-72.8715,43.3898,-72.7226,43.4838
05759,-72.961181,43.544364,-73.0093,43.484,-72.9286,43.5934
05760,-73.293127,43.798657,-73.3928,43.7532,-73.2166,43.8596
03451,-72.499731,42.814076,-72.5572,42.7266,-72.4512,42.8581
17112,-76.769179,40.366629,-76.926,40.2976,-76.6577,40.4747
13071,-76.544129,42.6774,-76.5924,42.6241,-76.4868,42.72
13072,-75.760982,42.762417,-75.8347,42.6833,-75.6858,42.8272
05742,-72.891546,43.430346,-72.9901,43.3931,-72.8396,43.4845
03443,-72.461673,42.876491,-72.4993,42.8504,-72.4238,42.9218
50438,-93.618407,43.110178,-93.7339,42.9809,-93.4976,43.2129
32233,-81.421139,30.358269,-81.4597,30.3233,-81.3952,30.403
46254,-86.268272,39.844942,-86.3124,39.8201,-86.226,39.8865
08535,-74.437004,40.235058,-74.5433,40.2013,-74.3626,40.2734
08542,-74.661049,40.353938,-74.6698,40.3485,-74.6492,40.3618
21872,-75.294456,38.416827,-75.3413,38.3675,-75.2416,38.452
08550,-74.619263,40.281253,-74.6766,40.2418,-74.5674,40.3242
08554,-74.779484,40.115403,-74.7985,40.1045,-74.7612,40.125
21890,-75.701763,38.155764,-75.7093,38.1519,-75.6902,38.1614
13308,-75.667681,43.248003,-75.7552,43.2018,-75.5517,43.3131
13313,-75.274826,42.887402,-75.3061,42.8711,-75.225,42.9032
17345,-76.729118,40.080155,-76.7774,40.0325,-76.673,40.111
13319,-75.265469,43.027091,-75.277,43.0192,-75.2526,43.0424
13073,-76.398406,42.584521,-76.5237,42.5297,-76.265,42.6313
13074,-76.562125,43.31948,-76.6139,43.2355,-76.4712,43.3933
35223,-86.73404,33.481174,-86.7892,33.4607,-86.6833,33.521
30214,-84.486681,33.492686,-84.5786,33.4291,-84.3817,33.5509
08562,-74.593299,40.077914,-74.6657,40.0286,-74.5404,40.1155
08609,-74.733603,40.230787,-74.7588,40.2135,-74.7189,40.2394
08610,-74.717037,40.195001,-74.7528,40.1524,-74.6701,40.2216
21904,-76.07205,39.619365,-76.1636,39.5805,-75.9928,39.6705
17268,-77.56896,39.758639,-77.7135,39.72,-77.4615,39.862
13148,-76.780103,42.9279,-76.8502,42.7946,-76.7113,43.024
13077,-76.219162,42.704277,-76.3077,42.6133,-76.0868,42.8209
13078,-76.061706,42.962064,-76.1349,42.8994,-75.9819,43.0315
55349,-94.071458,45.061353,-94.1554,44.9786,-93.9991,45.1577
38940,-90.048458,33.741632,-90.137,33.6428,-89.8872,33.8829
60155,-87.856309,41.857799,-87.8681,41.843,-87.8427,41.8714
21915,-75.847631,39.500949,-75.939,39.455,-75.7762,39.542
08619,-74.696707,40.241388,-74.7347,40.2073,-74.6619,40.2709
21919,-75.933724,39.420468,-76.0413,39.3608,-75.8463,39.4824
08641,-74.586559,40.026519,-74.615,40.0001,-74.5593,40.0586
13156,-76.66989,43.327169,-76.7274,43.2782,-76.6091,43.4085
13157,-75.725259,43.202632,-75.7327,43.1911,-75.7171,43.2142
13158,-75.976265,42.716028,-76.0748,42.6491,-75.8874,42.8185
13080,-76.479172,43.077842,-76.5375,43.0252,-76.3952,43.1548
13082,-75.956761,43.093834,-76.0105,43.0441,-75.8907,43.156
17211,-78.414228,39.751525,-78.5266,39.7225,-78.3246,39.7977
40771,-84.028368,36.84978,-84.0943,36.8255,-83.9712,36.9125
30216,-83.881606,33.239503,-83.9681,33.1802,-83.8073,33.3063
08648,-74.7241,40.287124,-74.7624,40.2398,-74.6646,40.3266
08721,-74.175146,39.901501,-74.3103,39.8674,-74.096,39.9415
08736,-74.072586,40.12408,-74.097,40.0982,-74.0315,40.1409
08742,-74.059944,40.077874,-74.095,40.0578,-74.0336,40.1053
13160,-76.650761,42.813004,-76.7166,42.7733,-76.5938,42.8874
13165,-76.88308,42.913622,-76.9635,42.7929,-76.8008,43.0189
17318,-76.721556,40.021103,-76.7412,40.0071,-76.712,40.0325
13203,-76.134673,43.060857,-76.1535,43.0511,-76.1219,43.073
13083,-75.980163,43.652252,-76.0939,43.5721,-75.866,43.7044
17213,-77.746194,40.266973,-77.8578,40.1721,-77.703,40.3492
13084,-76.109453,42.89397,-76.2407,42.8247,-76.0161,42.963
40806,-83.321697,36.879681,-83.3699,36.8455,-83.1835,36.9218
38941,-90.359094,33.486547,-90.4528,33.396,-90.2451,33.5771
08753,-74.150642,39.983963,-74.2128,39.9332,-74.0867,40.0325
08759,-74.363246,39.966442,-74.4786,39.8552,-74.2398,40.0556
08807,-74.622889,40.606602,-74.6879,40.5428,-74.5443,40.6428
26678,-80.910846,38.168828,-80.9507,38.1227,-80.8702,38.209
26680,-80.865153,38.098849,-80.9375,38.0352,-80.7979,38.1572
17223,-77.953179,40.078266,-77.9882,40.0133,-77.8828,40.1096
17224,-77.891957,39.972304,-77.9647,39.8922,-77.8287,40.0616
13090,-76.222256,43.152995,-76.2612,43.1112,-76.1349,43.1952
38943,-89.84779,33.466245,-89.8996,33.4221,-89.7852,33.6332
48205,-82.981305,42.433169,-83.0132,42.4078,-82.9413,42.4502
08826,-74.912151,40.722449,-74.9594,40.6691,-74.8439,40.7657
08827,-74.974916,40.685817,-75.0151,40.5978,-74.9261,40.7332
08837,-74.346355,40.504134,-74.3713,40.4708,-74.3104,40.5663
26690,-81.119893,38.217587,-81.1976,38.1546,-81.065,38.2887
08323,-75.368203,39.397704,-75.4196,39.3399,-75.3095,39.4327
17229,-78.003779,40.075236,-78.089,40.0207,-77.9392,40.1525
13104,-75.959698,42.974072,-76.0326,42.8669,-75.8843,43.0495
30217,-85.13312,33.282227,-85.2865,33.1251,-84.9792,33.4267
40815,-83.238722,36.782578,-83.301,36.734,-83.1483,36.8337
08844,-74.650095,40.505624,-74.7979,40.4314,-74.5722,40.5648
17244,-77.665133,40.086426,-77.7539,40.0354,-77.5917,40.1534
17246,-77.688695,40.065803,-77.7097,40.0493,-77.6518,40.0744
26705,-79.53854,39.339468,-79.6637,39.2318,-79.4841,39.388
26707,-79.379838,39.232315,-79.4872,39.1788,-79.3185,39.2764
26720,-79.330984,39.276818,-79.3652,39.2488,-79.2927,39.3044
08352,-75.127397,39.476184,-75.1331,39.4673,-75.1204,39.4806
17236,-77.938531,39.796348,-78.1442,39.7221,-77.8091,39.937
13114,-76.243289,43.463866,-76.3661,43.3963,-76.1177,43.5362
40819,-83.487969,36.809613,-83.5117,36.7695,-83.4209,36.8561
38944,-90.356358,33.758777,-90.4523,33.6751,-90.1712,33.8471
40820,-83.16113,36.769884,-83.2431,36.7274,-83.0985,36.8343
48206,-83.107804,42.375116,-83.1301,42.3569,-83.0864,42.395
19104,-75.198359,39.958914,-75.214,39.9411,-75.1791,39.9778
19107,-75.158633,39.951807,-75.1653,39.944,-75.1516,39.9596
35559,-87.735533,33.911887,-87.7409,33.9098,-87.7292,33.9137
50611,-92.93242,42.843464,-92.9761,42.7448,-92.8493,42.8877
48322,-83.381265,42.541635,-83.4391,42.5263,-83.3211,42.5596
19438,-75.386054,40.273281,-75.4749,40.2141,-75.3333,40.3263
19454,-75.24679,40.222568,-75.2981,40.1857,-75.1774,40.2626
19465,-75.673834,40.201723,-75.7489,40.1436,-75.5807,40.2451
30331,-84.542462,33.701431,-84.6633,33.6454,-84.4865,33.8085
50621,-92.917468,42.251477,-93.0021,42.1522,-92.8448,42.318
39149,-90.002515,31.839249,-90.1383,31.7588,-89.8895,31.9182
13862,-75.933748,42.336395,-76.0118,42.2298,-75.8703,42.4235
13863,-75.901153,42.439188,-75.9555,42.4042,-75.865,42.4902
30318,-84.447744,33.793476,-84.4961,33.7545,-84.3911,33.832
14004,-78.509883,42.895614,-78.593,42.82,-78.41,42.9659
17935,-76.279997,40.794171,-76.3138,40.7768,-76.2435,40.818
19492,-75.520933,40.300402,-75.5339,40.273,-75.4799,40.3101
19501,-76.052869,40.243458,-76.0763,40.2326,-76.0427,40.2506
19503,-75.572156,40.411019,-75.5964,40.3949,-75.5598,40.4258
55374,-93.580344,45.177143,-93.6589,45.109,-93.5147,45.2456
55375,-93.725686,44.888468,-93.7684,44.8716,-93.69,44.9135
55438,-93.37826,44.82489,-93.3989,44.7854,-93.3518,44.8605
41174,-83.014962,38.701255,-83.0683,38.6622,-82.9615,38.7271
50625,-92.991027,42.753021,-93.0849,42.6718,-92.9072,42.8332
13865,-75.582939,42.054304,-75.7941,41.9979,-75.4763,42.1415
17878,-76.323704,41.172152,-76.3917,41.1293,-76.2464,41.2221
14008,-78.627278,43.30792,-78.6828,43.2495,-78.5666,43.3576
17938,-76.49075,40.655181,-76.6655,40.6009,-76.359,40.7253
46324,-87.508018,41.583471,-87.5254,41.5663,-87.4667,41.6028
46327,-87.499534,41.649834,-87.5251,41.6163,-87.4903,41.6613
41003,-84.407139,38.516943,-84.5166,38.4487,-84.227,38.6072
48219,-83.252821,42.425736,-83.2878,42.407,-83.2185,42.4443
39152,-89.573199,32.201013,-89.6835,32.0915,-89.5043,32.3112
30337,-84.45172,33.638201,-84.4899,33.6164,-84.3974,33.6703
32410,-85.438632,29.955618,-85.4477,29.9297,-85.3884,29.9653
13901,-75.877603,42.190493,-75.929,42.0921,-75.8283,42.2372
17889,-76.882424,40.888836,-77.0234,40.8432,-76.8282,40.9495
14011,-78.292664,42.826405,-78.4322,42.7621,-78.1633,42.9209
17948,-76.139918,40.831914,-76.2002,40.7807,-76.0659,40.8647
17952,-76.059829,40.764466,-76.0824,40.7509,-76.0388,40.7755
17953,-76.094809,40.752125,-76.1494,40.7124,-76.0627,40.7714
17954,-76.260124,40.69105,-76.2733,40.6822,-76.2448,40.6985
30251,-84.70027,33.189398,-84.7649,33.1252,-84.6161,33.2364
50501,-94.190864,42.503565,-94.3445,42.2961,-94.048,42.6304
55378,-93.358716,44.757707,-93.399,44.7174,-93.3284,44.7985
30338,-84.318017,33.943693,-84.3542,33.9164,-84.2829,33.9709
48340,-83.290184,42.67065,-83.3296,42.644,-83.2508,42.6894
46514,-85.975094,41.725662,-86.0622,41.6751,-85.8708,41.7605
13903,-75.896942,42.046886,-75.9591,41.9987,-75.8086,42.1036
13905,-75.95597,42.227312,-76.0046,42.0876,-75.8948,42.2618
17959,-76.155651,40.742249,-76.2197,40.7091,-76.0888,40.77
14030,-78.49194,42.573402,-78.5598,42.5072,-78.4472,42.6068
14031,-78.602659,42.980921,-78.6763,42.9548,-78.552,43.0424
14033,-78.667408,42.650821,-78.752,42.6199,-78.6232,42.6959
46341,-87.209439,41.306645,-87.3341,41.1951,-87.0843,41.4382
55384,-93.631896,44.935923,-93.6456,44.9314,-93.6159,44.9427
50515,-94.879318,43.000091,-94.9738,42.9532,-94.7967,43.0831
50629,-92.088234,42.641417,-92.1995,42.5428,-91.9833,42.7489
15483,-79.850317,40.083508,-79.8568,40.0784,-79.8423,40.0878
15484,-79.777799,39.891574,-79.7959,39.8829,-79.7608,39.8999
15486,-79.709793,40.027626,-79.766,39.9876,-79.6521,40.072
14001,-78.511544,43.031495,-78.5817,42.9397,-78.426,43.1281
17929,-76.192337,40.630643,-76.2097,40.6222,-76.18,40.6416
17930,-76.124901,40.703709,-76.1509,40.6928,-76.0702,40.7194
17963,-76.417238,40.542008,-76.5451,40.4954,-76.2468,40.6369
17964,-76.496326,40.709408,-76.5896,40.6743,-76.3921,40.7517
14042,-78.482072,42.47255,-78.5841,42.4023,-78.3696,42.5315
50510,-94.978379,42.766488,-95.1203,42.6761,-94.8549,42.8364
41007,-84.30043,38.890446,-84.3938,38.8225,-84.2336,38.9825
15490,-79.490782,40.070318,-79.5119,40.0412,-79.3902,40.0885
11236,-73.900989,40.639529,-73.9217,40.6222,-73.8763,40.6574
11237,-73.925054,40.705816,-73.9348,40.6901,-73.9016,40.7165
11354,-73.826627,40.767619,-73.8513,40.7545,-73.804,40.7786
15521,-78.63176,40.199717,-78.6987,40.1394,-78.5599,40.2706
15148,-79.787098,40.392492,-79.8187,40.3859,-79.7737,40.4023
15201,-79.940447,40.483794,-79.976,40.4558,-79.9308,40.4916
10595,-73.776827,41.086328,-73.8191,41.0577,-73.7396,41.1244
13492,-75.329719,43.11662,-75.3957,43.0916,-75.254,43.1547
17978,-76.657952,40.620376,-76.7228,40.5885,-76.5654,40.6405
17981,-76.393636,40.631168,-76.5511,40.5856,-76.2821,40.6927
14048,-79.307979,42.481719,-79.4208,42.4352,-79.2261,42.5333
50511,-94.236636,43.0681,-94.3738,42.9659,-94.0497,43.1693
55381,-94.186244,44.927651,-94.2767,44.8628,-94.1141,44.9795
50514,-94.47322,43.416746,-94.6212,43.313,-94.3442,43.5005
11357,-73.810987,40.786343,-73.832,40.7735,-73.7906,40.8009
11362,-73.735593,40.758364,-73.7592,40.7436,-73.7133,40.7724
15530,-78.921869,39.94175,-79.0561,39.8488,-78.7602,40.0183
11364,-73.755986,40.746254,-73.7798,40.7326,-73.7327,40.7595
02459,-71.187904,42.307569,-71.218,42.283,-71.1704,42.3448
30273,-84.272476,33.58167,-84.3024,33.5577,-84.2413,33.6127
50558,-94.166069,42.867177,-94.2273,42.775,-94.0897,42.966
11219,-73.996752,40.632659,-74.0127,40.6197,-73.9812,40.6471
14054,-78.124921,42.928014,-78.1924,42.8223,-78.0512,42.9641
14055,-78.601232,42.553101,-78.7061,42.509,-78.508,42.5948
19109,-75.163915,39.949553,-75.1643,39.9492,-75.1631,39.9501
19111,-75.077182,40.059244,-75.107,40.0361,-75.0566,40.0891
19113,-75.274785,39.867559,-75.2947,39.8587,-75.2657,39.8756
30257,-84.208958,33.132138,-84.2804,33.0684,-84.0766,33.2011
48223,-83.246188,42.393416,-83.2767,42.378,-83.2166,42.41
50518,-94.382413,42.512124,-94.4431,42.456,-94.2994,42.5659
55386,-93.666908,44.859348,-93.6927,44.8255,-93.632,44.8848
11366,-73.772487,40.731166,-73.8109,40.7199,-73.7568,40.7458
11372,-73.883671,40.75172,-73.8973,40.7462,-73.8697,40.7585
11374,-73.861716,40.727053,-73.8736,40.7103,-73.8511,40.737
15538,-78.83233,39.866442,-78.9356,39.7836,-78.7572,39.9453
13685,-76.094987,43.922663,-76.1474,43.8905,-76.0473,43.9784
13813,-75.559734,42.176077,-75.6106,42.1149,-75.4577,42.2112
02766,-71.184182,41.964017,-71.2593,41.9089,-71.1009,42.0126
02767,-71.053282,41.936821,-71.1257,41.8831,-70.9912,42.004
02770,-70.840483,41.758747,-70.9218,41.7002,-70.7746,41.8058
19114,-75.003608,40.067425,-75.0351,40.039,-74.9737,40.0949
19115,-75.04591,40.092435,-75.0746,40.066,-75.0155,40.1127
19118,-75.211799,40.072742,-75.2407,40.0505,-75.1892,40.0929
19122,-75.145718,39.977671,-75.1594,39.9687,-75.1313,39.9863
19123,-75.145671,39.963992,-75.1618,39.9558,-75.1254,39.9721
19129,-75.18488,40.013314,-75.208,39.9997,-75.1617,40.0253
39045,-89.804178,32.800156,-89.9597,32.6856,-89.7299,32.8855
60185,-88.214983,41.893077,-88.2791,41.8401,-88.1455,41.9501
15540,-79.23801,39.796896,-79.3062,39.7222,-79.1707,39.8673
15544,-79.096563,40.132531,-79.114,40.1233,-79.0834,40.1374
11385,-73.891324,40.697784,-73.924,40.6824,-73.8522,40.714
02771,-71.317944,41.847193,-71.3472,41.7749,-71.2925,41.9037
02777,-71.215886,41.753759,-71.3164,41.6905,-71.1532,41.8165
02779,-71.075469,41.841787,-71.1196,41.7788,-71.0075,41.873
02780,-71.119401,41.907439,-71.1939,41.8541,-71.0417,41.9679
19130,-75.174906,39.966672,-75.1937,39.959,-75.1594,39.9755
19131,-75.218654,39.989485,-75.25,39.9658,-75.1913,40.0116
19133,-75.141483,39.992376,-75.1549,39.9832,-75.1283,40.002
19134,-75.107622,39.990238,-75.1308,39.9681,-75.0838,40.0077
19138,-75.159594,40.055988,-75.1764,40.0404,-75.1467,40.0717
30253,-84.185768,33.450283,-84.2538,33.3772,-84.1266,33.5252
55382,-94.206912,45.309599,-94.3067,45.1648,-94.0698,45.4317
15559,-78.692719,40.054085,-78.7648,39.9941,-78.5834,40.1442
11413,-73.753647,40.667345,-73.7682,40.6454,-73.7324,40.6899
11416,-73.849689,40.68457,-73.8663,40.6792,-73.8348,40.6913
11420,-73.817694,40.673521,-73.837,40.6628,-73.8012,40.6871
02790,-71.086439,41.600478,-71.1385,41.4811,-71.0029,41.7308
01343,-72.993514,42.652213,-73.0309,42.6324,-72.9488,42.7051
03595,-71.527869,44.301241,-71.5964,44.2546,-71.4552,44.3553
03598,-71.633565,44.371923,-71.7657,44.3048,-71.5245,44.4452
19139,-75.229664,39.961408,-75.2511,39.9525,-75.2112,39.9695
19143,-75.226562,39.943185,-75.2516,39.9252,-75.2051,39.9573
19144,-75.174797,40.034198,-75.2026,40.0144,-75.1537,40.0522
19146,-75.183972,39.939391,-75.2061,39.9305,-75.1652,39.9495
55432,-93.254663,45.096922,-93.2961,45.065,-93.223,45.1246
46502,-85.97645,41.260809,-85.9784,41.2601,-85.9753,41.2618
48324,-83.391504,42.597021,-83.442,42.5722,-83.3239,42.6179
30324,-84.357569,33.82084,-84.3864,33.7912,-84.3339,33.8486
11422,-73.735619,40.658914,-73.752,40.6346,-73.7248,40.6851
15612,-79.599227,40.135751,-79.6215,40.1203,-79.5835,40.1519
15616,-79.551162,40.229832,-79.5651,40.2221,-79.5421,40.2543
15618,-79.433438,40.576009,-79.5396,40.4929,-79.3453,40.6304
15628,-79.371041,40.098449,-79.3888,40.0854,-79.348,40.1168
15633,-79.516044,40.358478,-79.5402,40.3426,-79.5009,40.3763
03601,-72.291346,43.240866,-72.3563,43.1989,-72.2434,43.268
03607,-72.25894,43.195046,-72.3344,43.1628,-72.2107,43.2555
03740,-71.977336,44.186248,-72.0662,44.1129,-71.9128,44.2408
03748,-72.113862,43.595112,-72.2083,43.503,-72.0202,43.7202
03765,-72.055141,44.034157,-72.0794,44.0062,-72.0167,44.0663
03770,-72.27414,43.526195,-72.2958,43.5118,-72.2327,43.5596
19148,-75.151398,39.91175,-75.175,39.893,-75.1279,39.9306
19149,-75.065452,40.037799,-75.0913,40.0266,-75.0406,40.052
19151,-75.256237,39.975645,-75.2803,39.9627,-75.2372,39.9902
19301,-75.481113,40.041445,-75.5087,40.0176,-75.4603,40.0633
46504,-86.116819,41.303133,-86.201,41.1952,-86.0259,41.3966
50613,-92.490689,42.533569,-92.6332,42.4062,-92.3374,42.6423
60422,-87.683485,41.538683,-87.7135,41.5242,-87.655,41.5518
11434,-73.776235,40.676832,-73.8022,40.6562,-73.758,40.6966
15639,-79.577092,40.209503,-79.6635,40.1825,-79.5427,40.2333
15646,-79.34371,40.096302,-79.3615,40.075,-79.3332,40.1041
03771,-72.010756,44.285297,-72.0684,44.2124,-71.9295,44.3362
03774,-71.995567,44.090532,-72.0551,44.0325,-71.9179,44.143
03780,-71.960994,44.023285,-72.0369,43.9917,-71.9016,44.0762
03781,-72.313926,43.56198,-72.3964,43.489,-72.1712,43.6002
19310,-75.964182,39.934081,-76.019,39.8828,-75.9291,39.9875
19311,-75.783915,39.825873,-75.8145,39.7858,-75.7059,39.8653
19317,-75.609656,39.857515,-75.6762,39.8167,-75.5193,39.8979
41146,-82.889693,38.277002,-82.921,38.2519,-82.8543,38.2988
41149,-83.046951,38.030524,-83.0974,37.9968,-82.9981,38.1349
41159,-82.971406,38.017883,-83.0252,37.9613,-82.9128,38.0538
15656,-79.623156,40.639218,-79.6912,40.5716,-79.5364,40.7074
11547,-73.644596,40.829508,-73.6526,40.8158,-73.6317,40.8372
15660,-79.772927,40.246687,-79.7774,40.2369,-79.7683,40.2538
15663,-79.682244,40.255357,-79.6933,40.2388,-79.6679,40.2647
